uid,stress_level,time,date,total_unlocks,total_scr_time,avg_scr_time,night_unlocks,total_convos,total_convo_time,avg_convo_time,night_convos,total_dark,total_dark_time,avg_dark_time,night_dark
u07,4,1364422428,2013-03-27,3,615.7333333333333,205.24444444444444,0,25,479.0833333333333,19.163333333333334,8,3,676.3166666666666,225.43888888888887,0
u07,4,1364372190,2013-03-27,3,615.7333333333333,205.24444444444444,0,25,479.0833333333333,19.163333333333334,8,3,676.3166666666666,225.43888888888887,0
u07,4,1364517071,2013-03-28,3,739.6166666666667,246.5388888888889,2,28,513.25,18.330357142857142,15,1,152.51666666666668,152.51666666666668,0
u07,5,1364695672,2013-03-30,5,1238.9333333333334,247.7866666666667,1,21,176.38333333333333,8.399206349206349,8,4,533.1166666666667,133.27916666666667,1
u07,4,1364637696,2013-03-30,5,1238.9333333333334,247.7866666666667,1,21,176.38333333333333,8.399206349206349,8,4,533.1166666666667,133.27916666666667,1
u07,4,1364531238,2013-03-28,3,739.6166666666667,246.5388888888889,2,28,513.25,18.330357142857142,15,1,152.51666666666668,152.51666666666668,0
u07,4,1364731808,2013-03-31,7,1108.0,158.28571428571428,3,48,274.01666666666665,5.7086805555555555,20,5,971.8666666666666,194.3733333333333,1
u07,5,1364614568,2013-03-29,1,225.9,225.9,0,34,293.6333333333333,8.636274509803922,14,1,225.9,225.9,0
u07,1,1364416770,2013-03-27,3,615.7333333333333,205.24444444444444,0,25,479.0833333333333,19.163333333333334,8,3,676.3166666666666,225.43888888888887,0
u07,1,1364513373,2013-03-28,3,739.6166666666667,246.5388888888889,2,28,513.25,18.330357142857142,15,1,152.51666666666668,152.51666666666668,0
u07,1,1364513345,2013-03-28,3,739.6166666666667,246.5388888888889,2,28,513.25,18.330357142857142,15,1,152.51666666666668,152.51666666666668,0
u07,4,1364791877,2013-03-31,7,1108.0,158.28571428571428,3,48,274.01666666666665,5.7086805555555555,20,5,971.8666666666666,194.3733333333333,1
u07,4,1364983966,2013-04-03,8,1116.6333333333332,139.57916666666665,2,28,587.3833333333333,20.97797619047619,13,6,965.3666666666667,160.89444444444445,2
u07,4,1365040346,2013-04-03,8,1116.6333333333332,139.57916666666665,2,28,587.3833333333333,20.97797619047619,13,6,965.3666666666667,160.89444444444445,2
u07,4,1365011835,2013-04-03,8,1116.6333333333332,139.57916666666665,2,28,587.3833333333333,20.97797619047619,13,6,965.3666666666667,160.89444444444445,2
u07,5,1364695670,2013-03-30,5,1238.9333333333334,247.7866666666667,1,21,176.38333333333333,8.399206349206349,8,4,533.1166666666667,133.27916666666667,1
u07,1,1364723720,2013-03-31,7,1108.0,158.28571428571428,3,48,274.01666666666665,5.7086805555555555,20,5,971.8666666666666,194.3733333333333,1
u07,4,1365081505,2013-04-04,6,1318.0833333333335,219.68055555555557,1,69,548.45,7.948550724637681,27,5,1184.8333333333333,236.96666666666664,1
u07,5,1365150132,2013-04-05,3,941.4833333333333,313.8277777777778,2,30,588.2,19.60666666666667,11,4,763.1833333333333,190.79583333333332,1
u07,1,1364527034,2013-03-28,3,739.6166666666667,246.5388888888889,2,28,513.25,18.330357142857142,15,1,152.51666666666668,152.51666666666668,0
u07,4,1364770202,2013-03-31,7,1108.0,158.28571428571428,3,48,274.01666666666665,5.7086805555555555,20,5,971.8666666666666,194.3733333333333,1
u07,4,1365461428,2013-04-08,3,799.1333333333333,266.3777777777778,1,66,618.5,9.371212121212121,9,3,868.6833333333334,289.56111111111113,1
u07,4,1365672741,2013-04-11,4,1210.7,302.675,1,34,544.6333333333333,16.018627450980393,15,3,1119.0333333333333,373.0111111111111,2
u07,1,1365734641,2013-04-11,4,1210.7,302.675,1,34,544.6333333333333,16.018627450980393,15,3,1119.0333333333333,373.0111111111111,2
u07,1,1365707401,2013-04-11,4,1210.7,302.675,1,34,544.6333333333333,16.018627450980393,15,3,1119.0333333333333,373.0111111111111,2
u07,4,1365710683,2013-04-11,4,1210.7,302.675,1,34,544.6333333333333,16.018627450980393,15,3,1119.0333333333333,373.0111111111111,2
u07,4,1364765844,2013-03-31,7,1108.0,158.28571428571428,3,48,274.01666666666665,5.7086805555555555,20,5,971.8666666666666,194.3733333333333,1
u07,4,1366169922,2013-04-16,6,1474.7333333333333,245.7888888888889,3,51,300.4166666666667,5.890522875816994,19,5,1382.95,276.59000000000003,3
u07,1,1364576755,2013-03-29,1,225.9,225.9,0,34,293.6333333333333,8.636274509803922,14,1,225.9,225.9,0
u07,4,1364587358,2013-03-29,1,225.9,225.9,0,34,293.6333333333333,8.636274509803922,14,1,225.9,225.9,0
u07,4,1364595952,2013-03-29,1,225.9,225.9,0,34,293.6333333333333,8.636274509803922,14,1,225.9,225.9,0
u07,5,1364799501,2013-04-01,4,747.6,186.9,1,35,436.0,12.457142857142857,17,2,341.35,170.675,0
u07,4,1366434340,2013-04-20,5,1202.75,240.55,1,11,78.73333333333333,7.157575757575757,11,3,633.2833333333333,211.09444444444443,1
u07,4,1366245261,2013-04-17,4,1042.3500000000001,260.58750000000003,1,44,381.18333333333334,8.663257575757576,18,5,456.5,91.3,2
u07,4,1365804691,2013-04-12,3,1025.1666666666665,341.7222222222222,1,31,385.56666666666666,12.43763440860215,15,5,1227.7333333333333,245.54666666666668,2
u07,4,1366281877,2013-04-18,8,1227.75,153.46875,2,35,377.0,10.771428571428572,19,6,1026.3166666666666,171.05277777777778,1
u07,4,1365891820,2013-04-13,2,807.3499999999999,403.67499999999995,0,46,246.66666666666666,5.36231884057971,24,2,682.35,341.175,1
u07,2,1366056040,2013-04-15,2,668.4499999999999,334.22499999999997,0,20,244.88333333333333,12.244166666666667,5,2,600.8166666666667,300.40833333333336,0
u07,1,1366084813,2013-04-15,2,668.4499999999999,334.22499999999997,0,20,244.88333333333333,12.244166666666667,5,2,600.8166666666667,300.40833333333336,0
u07,4,1366186225,2013-04-17,4,1042.3500000000001,260.58750000000003,1,44,381.18333333333334,8.663257575757576,18,5,456.5,91.3,2
u08,1,1365298054,2013-04-06,4,667.6666666666666,166.91666666666666,1,28,441.6166666666667,15.77202380952381,9,2,418.8166666666667,209.40833333333336,1
u08,1,1365651462,2013-04-10,6,691.3166666666667,115.21944444444445,1,37,451.55,12.204054054054055,14,6,733.8333333333334,122.30555555555556,2
u08,1,1364675922,2013-03-30,5,1008.6666666666667,201.73333333333335,2,31,283.3833333333333,9.141397849462365,20,3,782.6,260.8666666666667,2
u08,1,1365500179,2013-04-09,5,705.0,141.0,1,34,330.15,9.710294117647058,15,3,603.6999999999999,201.23333333333332,1
u08,3,1365616172,2013-04-10,6,691.3166666666667,115.21944444444445,1,37,451.55,12.204054054054055,14,6,733.8333333333334,122.30555555555556,2
u08,1,1365545327,2013-04-09,5,705.0,141.0,1,34,330.15,9.710294117647058,15,3,603.6999999999999,201.23333333333332,1
u08,3,1365185784,2013-04-05,5,563.1500000000001,112.63000000000002,1,32,628.95,19.6546875,12,4,598.2,149.55,1
u08,1,1365228620,2013-04-06,4,667.6666666666666,166.91666666666666,1,28,441.6166666666667,15.77202380952381,9,2,418.8166666666667,209.40833333333336,1
u08,1,1365211921,2013-04-05,5,563.1500000000001,112.63000000000002,1,32,628.95,19.6546875,12,4,598.2,149.55,1
u08,2,1365733253,2013-04-11,6,912.8166666666666,152.1361111111111,3,36,286.26666666666665,7.951851851851852,15,6,1132.3666666666666,188.72777777777776,3
u08,1,1365301608,2013-04-06,4,667.6666666666666,166.91666666666666,1,28,441.6166666666667,15.77202380952381,9,2,418.8166666666667,209.40833333333336,1
u08,3,1365590059,2013-04-10,6,691.3166666666667,115.21944444444445,1,37,451.55,12.204054054054055,14,6,733.8333333333334,122.30555555555556,2
u08,2,1365747918,2013-04-12,8,836.8833333333333,104.61041666666667,3,43,400.98333333333335,9.325193798449613,22,5,751.8166666666667,150.36333333333334,2
u08,1,1365010642,2013-04-03,6,855.8166666666667,142.63611111111112,2,32,405.76666666666665,12.680208333333333,15,5,838.2833333333333,167.65666666666667,3
u08,1,1365120005,2013-04-04,2,370.23333333333335,185.11666666666667,0,24,270.68333333333334,11.278472222222222,15,4,724.1,181.025,2
u08,1,1365104681,2013-04-04,2,370.23333333333335,185.11666666666667,0,24,270.68333333333334,11.278472222222222,15,4,724.1,181.025,2
u08,1,1365054694,2013-04-04,2,370.23333333333335,185.11666666666667,0,24,270.68333333333334,11.278472222222222,15,4,724.1,181.025,2
u08,1,1365040564,2013-04-03,6,855.8166666666667,142.63611111111112,2,32,405.76666666666665,12.680208333333333,15,5,838.2833333333333,167.65666666666667,3
u08,1,1365034657,2013-04-03,6,855.8166666666667,142.63611111111112,2,32,405.76666666666665,12.680208333333333,15,5,838.2833333333333,167.65666666666667,3
u08,1,1364971131,2013-04-03,6,855.8166666666667,142.63611111111112,2,32,405.76666666666665,12.680208333333333,15,5,838.2833333333333,167.65666666666667,3
u08,1,1364947222,2013-04-02,3,439.1333333333333,146.37777777777777,1,33,322.26666666666665,9.765656565656565,10,4,675.7833333333333,168.94583333333333,3
u08,1,1364956304,2013-04-02,3,439.1333333333333,146.37777777777777,1,33,322.26666666666665,9.765656565656565,10,4,675.7833333333333,168.94583333333333,3
u08,1,1364848241,2013-04-01,2,366.3166666666667,183.15833333333336,0,45,469.81666666666666,10.44037037037037,19,3,538.6833333333334,179.56111111111113,1
u08,1,1364834980,2013-04-01,2,366.3166666666667,183.15833333333336,0,45,469.81666666666666,10.44037037037037,19,3,538.6833333333334,179.56111111111113,1
u08,1,1364808069,2013-04-01,2,366.3166666666667,183.15833333333336,0,45,469.81666666666666,10.44037037037037,19,3,538.6833333333334,179.56111111111113,1
u08,2,1364797586,2013-04-01,2,366.3166666666667,183.15833333333336,0,45,469.81666666666666,10.44037037037037,19,3,538.6833333333334,179.56111111111113,1
u08,3,1364780452,2013-03-31,5,782.2166666666667,156.44333333333333,2,20,137.4,6.87,11,3,588.95,196.3166666666667,1
u08,2,1365770153,2013-04-12,8,836.8833333333333,104.61041666666667,3,43,400.98333333333335,9.325193798449613,22,5,751.8166666666667,150.36333333333334,2
u08,1,1365389650,2013-04-07,2,503.96666666666664,251.98333333333332,1,38,552.0666666666666,14.528070175438595,14,1,441.71666666666664,441.71666666666664,1
u08,2,1365818216,2013-04-12,8,836.8833333333333,104.61041666666667,3,43,400.98333333333335,9.325193798449613,22,5,751.8166666666667,150.36333333333334,2
u08,1,1367399809,2013-05-01,6,560.4333333333333,93.40555555555555,2,42,435.5833333333333,10.371031746031745,12,5,485.45,97.09,2
u08,2,1365998848,2013-04-14,5,711.1999999999999,142.23999999999998,1,41,294.1,7.173170731707318,24,3,502.35,167.45000000000002,0
u08,1,1367399808,2013-05-01,6,560.4333333333333,93.40555555555555,2,42,435.5833333333333,10.371031746031745,12,5,485.45,97.09,2
u08,2,1367445345,2013-05-01,6,560.4333333333333,93.40555555555555,2,42,435.5833333333333,10.371031746031745,12,5,485.45,97.09,2
u08,1,1367399808,2013-05-01,6,560.4333333333333,93.40555555555555,2,42,435.5833333333333,10.371031746031745,12,5,485.45,97.09,2
u08,1,1367399808,2013-05-01,6,560.4333333333333,93.40555555555555,2,42,435.5833333333333,10.371031746031745,12,5,485.45,97.09,2
u08,1,1367399807,2013-05-01,6,560.4333333333333,93.40555555555555,2,42,435.5833333333333,10.371031746031745,12,5,485.45,97.09,2
u08,1,1367399808,2013-05-01,6,560.4333333333333,93.40555555555555,2,42,435.5833333333333,10.371031746031745,12,5,485.45,97.09,2
u08,1,1367399809,2013-05-01,6,560.4333333333333,93.40555555555555,2,42,435.5833333333333,10.371031746031745,12,5,485.45,97.09,2
u08,3,1367367218,2013-04-30,5,426.5833333333333,85.31666666666666,0,54,599.1,11.094444444444445,24,3,434.65,144.88333333333333,0
u08,1,1367399807,2013-05-01,6,560.4333333333333,93.40555555555555,2,42,435.5833333333333,10.371031746031745,12,5,485.45,97.09,2
u08,2,1368039468,2013-05-08,6,846.0833333333334,141.01388888888889,2,50,541.5666666666666,10.831333333333331,20,6,880.3,146.71666666666667,2
u08,2,1368136750,2013-05-09,4,660.7666666666667,165.19166666666666,1,42,339.33333333333337,8.07936507936508,8,2,600.55,300.275,2
u08,3,1367745576,2013-05-05,4,762.3166666666667,190.57916666666668,2,30,289.65,9.655,15,3,778.8333333333333,259.6111111111111,2
u08,2,1367898820,2013-05-06,3,489.4666666666667,163.15555555555557,1,47,367.95,7.828723404255319,12,4,624.6166666666667,156.15416666666667,1
u08,2,1369002985,2013-05-19,6,848.2166666666667,141.36944444444444,4,43,292.53333333333336,6.803100775193799,25,4,531.1166666666667,132.77916666666667,2
u08,2,1369316354,2013-05-23,2,449.23333333333335,224.61666666666667,1,57,585.6166666666667,10.273976608187134,23,3,649.1333333333333,216.37777777777777,1
u08,2,1369379404,2013-05-24,7,1017.9,145.4142857142857,1,23,390.15,16.963043478260868,11,5,1052.7333333333333,210.54666666666668,1
u08,1,1367475086,2013-05-02,1,348.1166666666667,348.1166666666667,0,50,456.6333333333333,9.132666666666667,26,3,571.0333333333333,190.34444444444443,2
u08,2,1367266965,2013-04-29,3,453.8166666666667,151.27222222222224,1,48,486.75,10.140625,17,2,295.35,147.675,1
u08,2,1367193909,2013-04-28,3,489.70000000000005,163.23333333333335,1,43,324.1333333333333,7.5379844961240305,15,3,485.75,161.91666666666666,0
u08,2,1366964391,2013-04-26,3,488.3833333333333,162.79444444444445,1,43,449.68333333333334,10.457751937984495,18,1,349.98333333333335,349.98333333333335,0
u08,2,1365917932,2013-04-14,5,711.1999999999999,142.23999999999998,1,41,294.1,7.173170731707318,24,3,502.35,167.45000000000002,0
u08,3,1366010517,2013-04-15,5,648.6166666666667,129.72333333333333,1,26,537.3833333333333,20.66858974358974,16,3,584.1333333333333,194.7111111111111,1
u08,2,1366057262,2013-04-15,5,648.6166666666667,129.72333333333333,1,26,537.3833333333333,20.66858974358974,16,3,584.1333333333333,194.7111111111111,1
u08,2,1366086828,2013-04-15,5,648.6166666666667,129.72333333333333,1,26,537.3833333333333,20.66858974358974,16,3,584.1333333333333,194.7111111111111,1
u08,2,1366175231,2013-04-17,2,372.85,186.425,0,40,505.73333333333335,12.643333333333334,16,2,403.4666666666667,201.73333333333335,0
u08,3,1366317256,2013-04-18,2,362.04999999999995,181.02499999999998,0,46,424.1333333333333,9.220289855072464,20,3,481.8666666666667,160.62222222222223,1
u08,2,1366265194,2013-04-18,2,362.04999999999995,181.02499999999998,0,46,424.1333333333333,9.220289855072464,20,3,481.8666666666667,160.62222222222223,1
u08,2,1366489231,2013-04-20,1,391.0,391.0,0,32,231.26666666666668,7.227083333333334,9,1,210.23333333333332,210.23333333333332,0
u08,3,1366575699,2013-04-21,4,446.8,111.7,1,34,255.48333333333335,7.51421568627451,17,2,273.15000000000003,136.57500000000002,0
u08,2,1366758108,2013-04-23,4,575.4333333333334,143.85833333333335,2,38,419.68333333333334,11.044298245614035,18,3,435.3833333333333,145.12777777777777,0
u08,2,1366698648,2013-04-23,4,575.4333333333334,143.85833333333335,2,38,419.68333333333334,11.044298245614035,18,3,435.3833333333333,145.12777777777777,0
u08,3,1366851437,2013-04-24,3,755.1666666666666,251.7222222222222,2,34,349.4666666666667,10.27843137254902,17,4,718.9166666666667,179.72916666666669,2
u08,2,1366706995,2013-04-23,4,575.4333333333334,143.85833333333335,2,38,419.68333333333334,11.044298245614035,18,3,435.3833333333333,145.12777777777777,0
u08,3,1366960451,2013-04-26,3,488.3833333333333,162.79444444444445,1,43,449.68333333333334,10.457751937984495,18,1,349.98333333333335,349.98333333333335,0
u08,2,1367002852,2013-04-26,3,488.3833333333333,162.79444444444445,1,43,449.68333333333334,10.457751937984495,18,1,349.98333333333335,349.98333333333335,0
u08,3,1367022689,2013-04-26,3,488.3833333333333,162.79444444444445,1,43,449.68333333333334,10.457751937984495,18,1,349.98333333333335,349.98333333333335,0
u08,3,1366926960,2013-04-25,2,341.04999999999995,170.52499999999998,1,67,404.55,6.0380597014925375,26,1,281.73333333333335,281.73333333333335,0
u08,2,1365852894,2013-04-13,4,624.5,156.125,1,35,268.98333333333335,7.685238095238096,11,3,547.45,182.48333333333335,3
u08,1,1364698381,2013-03-30,5,1008.6666666666667,201.73333333333335,2,31,283.3833333333333,9.141397849462365,20,3,782.6,260.8666666666667,2
u08,1,1365055214,2013-04-04,2,370.23333333333335,185.11666666666667,0,24,270.68333333333334,11.278472222222222,15,4,724.1,181.025,2
u08,2,1364578964,2013-03-29,6,794.3166666666667,132.38611111111112,2,25,327.8666666666667,13.114666666666666,11,6,822.8833333333334,137.14722222222224,1
u08,1,1364872663,2013-04-01,2,366.3166666666667,183.15833333333336,0,45,469.81666666666666,10.44037037037037,19,3,538.6833333333334,179.56111111111113,1
u08,3,1364505508,2013-03-28,3,516.6666666666667,172.22222222222226,2,28,327.45,11.694642857142856,13,3,582.6166666666666,194.20555555555552,2
u08,3,1364508471,2013-03-28,3,516.6666666666667,172.22222222222226,2,28,327.45,11.694642857142856,13,3,582.6166666666666,194.20555555555552,2
u08,1,1364512329,2013-03-28,3,516.6666666666667,172.22222222222226,2,28,327.45,11.694642857142856,13,3,582.6166666666666,194.20555555555552,2
u08,4,1364364910,2013-03-27,7,810.4833333333333,115.78333333333333,2,16,260.4166666666667,16.276041666666668,5,4,721.8,180.45,1
u08,4,1364375470,2013-03-27,7,810.4833333333333,115.78333333333333,2,16,260.4166666666667,16.276041666666668,5,4,721.8,180.45,1
u08,1,1364423217,2013-03-27,7,810.4833333333333,115.78333333333333,2,16,260.4166666666667,16.276041666666668,5,4,721.8,180.45,1
u08,1,1364404006,2013-03-27,7,810.4833333333333,115.78333333333333,2,16,260.4166666666667,16.276041666666668,5,4,721.8,180.45,1
u08,2,1364446429,2013-03-27,7,810.4833333333333,115.78333333333333,2,16,260.4166666666667,16.276041666666668,5,4,721.8,180.45,1
u08,1,1364522043,2013-03-28,3,516.6666666666667,172.22222222222226,2,28,327.45,11.694642857142856,13,3,582.6166666666666,194.20555555555552,2
u08,3,1364457406,2013-03-28,3,516.6666666666667,172.22222222222226,2,28,327.45,11.694642857142856,13,3,582.6166666666666,194.20555555555552,2
u08,4,1364438557,2013-03-27,7,810.4833333333333,115.78333333333333,2,16,260.4166666666667,16.276041666666668,5,4,721.8,180.45,1
u08,1,1364515806,2013-03-28,3,516.6666666666667,172.22222222222226,2,28,327.45,11.694642857142856,13,3,582.6166666666666,194.20555555555552,2
u08,1,1364418539,2013-03-27,7,810.4833333333333,115.78333333333333,2,16,260.4166666666667,16.276041666666668,5,4,721.8,180.45,1
u08,2,1364591073,2013-03-29,6,794.3166666666667,132.38611111111112,2,25,327.8666666666667,13.114666666666666,11,6,822.8833333333334,137.14722222222224,1
u09,4,1364508026,2013-03-28,4,904.0166666666667,226.00416666666666,1,39,500.7833333333333,12.84059829059829,9,3,380.8833333333334,126.96111111111112,0
u09,4,1364423233,2013-03-27,4,1008.1833333333333,252.04583333333332,1,21,224.55,10.692857142857143,3,4,1029.5,257.375,1
u09,1,1364594445,2013-03-29,5,1002.7666666666667,200.55333333333334,2,33,542.2333333333333,16.431313131313132,13,3,246.25,82.08333333333333,1
u10,1,1367179319,2013-04-28,2,211.9666666666667,105.98333333333335,0,27,236.08333333333331,8.743827160493826,3,2,524.1999999999999,262.09999999999997,0
u10,4,1364806252,2013-04-01,7,1044.35,149.19285714285712,2,34,261.46666666666664,7.690196078431372,7,5,825.5333333333333,165.10666666666665,2
u10,4,1364833955,2013-04-01,7,1044.35,149.19285714285712,2,34,261.46666666666664,7.690196078431372,7,5,825.5333333333333,165.10666666666665,2
